Metric,Avg,Min,Max,Unit
TD Busy,94.79680798437839,94.79680798437839,94.79680798437839,Pct
TC2TD Stall,63.90324321978737,63.90324321978737,63.90324321978737,Pct
SPI2TD Stall,0.0014076806248643958,0.0014076806248643958,0.0014076806248643958,Pct
Coalescable Instr,513.0,513.0,513.0,Instr per wave
Load Instr,512.0,512.0,512.0,Instr per wave
Store Instr,1.0,1.0,1.0,Instr per wave
Atomic Instr,0.0,0.0,0.0,Instr per wave
