"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
0,"__amd_rocclr_fillBufferAligned.kd",1,1,0,15856,15856,32768,256,0,0,8,0,128,32,"0x0","0x7fc30ea4d9c0",2919563902387,2919563959113,2919563987367,2919563993429,28254
1,"__amd_rocclr_fillBufferAligned.kd",1,1,1,15856,15856,32768,256,0,0,8,0,128,32,"0x0","0x7fc30ea4d9c0",2919563942072,2919563999710,2919564008567,2919564141598,8857
2,"__amd_rocclr_fillBufferAligned.kd",1,1,2,15856,15856,32768,256,0,0,8,0,128,32,"0x0","0x7fc30ea4d9c0",2919563949897,2919564016341,2919564025238,2919564134004,8897
3,"__amd_rocclr_fillBufferAligned.kd",1,1,3,15856,15856,32768,256,0,0,8,0,128,32,"0x0","0x7fc30ea4d9c0",2919563958002,2919564033093,2919564041990,2919564125688,8897
4,"__amd_rocclr_fillBufferAligned.kd",1,1,4,15856,15856,32768,256,0,0,8,0,128,32,"0x0","0x7fc30ea4d9c0",2919563968031,2919564049965,2919564058982,2919564114547,9017
5,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,1,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919564533798,2919564550839,2919564571759,2919564574625,20920
6,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,3,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919564592148,2919564615662,2919564633014,2919564635059,17352
7,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,5,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919564652291,2919564664634,2919564682989,2919564684843,18355
8,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,7,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919564701755,2919564712805,2919564731761,2919564733565,18956
9,"__amd_rocclr_copyBufferRectAligned.kd",1,2,9,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919564725349,2919564748672,2919564763901,2919564766787,15229
10,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,10,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919564748042,2919564770193,2919564800370,2919564806242,30177
11,"__amd_rocclr_copyBufferRectAligned.kd",1,3,0,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919564763451,2919564774722,2919564794599,2919564797796,19877
12,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,13,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919564831660,2919564846767,2919564876223,2919564877757,29456
13,"__amd_rocclr_copyBufferRectAligned.kd",1,3,1,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919564846948,2919564858269,2919564876984,2919564881514,18715
14,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,15,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919564903074,2919564920316,2919564950854,2919564952367,30538
15,"__amd_rocclr_copyBufferRectAligned.kd",1,0,0,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919564921589,2919564933301,2919564953138,2919564956846,19837
16,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,17,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919564965302,2919564979868,2919565013732,2919565015266,33864
17,"__amd_rocclr_copyBufferRectAligned.kd",1,1,6,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919564979789,2919564990809,2919565013732,2919565019033,22923
18,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,19,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919565030234,2919565043308,2919565062184,2919565065471,18876
19,"__amd_rocclr_copyBufferRectAligned.kd",1,2,21,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919565043659,2919565079216,2919565091399,2919565102861,12183
20,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,22,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919565079587,2919565098132,2919565124581,2919565126065,26449
21,"__amd_rocclr_copyBufferRectAligned.kd",1,3,4,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919565100076,2919565109834,2919565125423,2919565130012,15589
22,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,25,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919565160810,2919565176790,2919565210373,2919565217778,33583
23,"__amd_rocclr_copyBufferRectAligned.kd",1,3,5,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919565174085,2919565185045,2919565207728,2919565209332,22683
24,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,27,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919565233347,2919565249216,2919565285685,2919565290285,36469
25,"__amd_rocclr_copyBufferRectAligned.kd",1,0,2,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919565247975,2919565259716,2919565284563,2919565286217,24847
26,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,29,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919565302197,2919565315381,2919565352211,2919565357401,36830
27,"__amd_rocclr_copyBufferRectAligned.kd",1,1,8,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919565315472,2919565326522,2919565351610,2919565353163,25088
28,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,31,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919565368352,2919565381426,2919565407194,2919565408548,25768
29,"__amd_rocclr_copyBufferRectAligned.kd",1,2,33,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919565381867,2919565422503,2919565435528,2919565439546,13025
30,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,34,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919565421833,2919565441980,2919565471596,2919565473240,29616
31,"__amd_rocclr_copyBufferRectAligned.kd",1,3,8,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919565435258,2919565446669,2919565466266,2919565468220,19597
32,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,37,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919565506783,2919565517843,2919565547018,2919565549243,29175
33,"__amd_rocclr_copyBufferRectAligned.kd",1,3,9,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919565520178,2919565532270,2919565550384,2919565553140,18114
34,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,39,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919565574220,2919565680931,2919565699806,2919565701580,18875
35,"__amd_rocclr_copyBufferRectAligned.kd",1,0,4,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919565690449,2919565703173,2919565723812,2919565725305,20639
36,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,41,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919565734773,2919565751193,2919565788824,2919565793934,37631
37,"__amd_rocclr_copyBufferRectAligned.kd",1,1,10,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919565749491,2919565761653,2919565788223,2919565789736,26570
38,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,43,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919565805416,2919565823991,2919565857414,2919565859057,33423
39,"__amd_rocclr_copyBufferRectAligned.kd",1,2,45,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919565826696,2919565872963,2919565885867,2919565889575,12904
40,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,46,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919565872272,2919565892119,2919565923618,2919565925763,31499
41,"__amd_rocclr_copyBufferRectAligned.kd",1,3,12,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919565885317,2919565896688,2919565917848,2919565921254,21160
42,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,49,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919565956160,2919565967181,2919565998399,2919566000113,31218
43,"__amd_rocclr_copyBufferRectAligned.kd",1,3,13,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919565969105,2919565981688,2919566000483,2919566004071,18795
44,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,51,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919566024179,2919566037313,2919566067129,2919566069594,29816
45,"__amd_rocclr_copyBufferRectAligned.kd",1,0,6,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919566041702,2919566049857,2919566071577,2919566078180,21720
46,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,53,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919566076567,2919566084532,2919566113226,2919566115290,28694
47,"__amd_rocclr_copyBufferRectAligned.kd",1,1,12,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919566089071,2919566098438,2919566117634,2919566119208,19196
48,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,55,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919566121522,2919566134005,2919566151799,2919566154344,17794
49,"__amd_rocclr_copyBufferRectAligned.kd",1,2,57,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919566140368,2919566160375,2919566173239,2919566175183,12864
50,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,58,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919566163551,2919566175724,2919566190712,2919566197355,14988
51,"__amd_rocclr_copyBufferRectAligned.kd",1,3,16,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919566179271,2919566188388,2919566207384,2919566208155,18996
52,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,61,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919566218786,2919566227171,2919566242239,2919566244213,15068
53,"__amd_rocclr_copyBufferRectAligned.kd",1,3,17,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919566233203,2919566241598,2919566261836,2919566263500,20238
54,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,63,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919566273028,2919566281423,2919566304306,2919566311370,22883
55,"__amd_rocclr_copyBufferRectAligned.kd",1,0,8,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919566287185,2919566295169,2919566314606,2919566315067,19437
56,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,65,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919566321399,2919566328743,2919566354671,2919566357708,25928
57,"__amd_rocclr_copyBufferRectAligned.kd",1,1,14,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919566334704,2919566342368,2919566361765,2919566362216,19397
58,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,67,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919566368658,2919566377374,2919566394807,2919566397903,17433
59,"__amd_rocclr_copyBufferRectAligned.kd",1,2,69,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919566383145,2919566403704,2919566415927,2919566418202,12223
60,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,70,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919566405688,2919566418692,2919566433921,2919566442047,15229
61,"__amd_rocclr_copyBufferRectAligned.kd",1,3,20,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919566420416,2919566431396,2919566443980,2919566449861,12584
62,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,73,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919566465250,2919566473215,2919566498863,2919566501098,25648
63,"__amd_rocclr_copyBufferRectAligned.kd",1,3,21,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919566477974,2919566485117,2919566502190,2919566507380,17073
64,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,75,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919566519282,2919566527658,2919566557153,2919566557805,29495
65,"__amd_rocclr_copyBufferRectAligned.kd",1,0,10,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919566531726,2919566540642,2919566560279,2919566561602,19637
66,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,77,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919566565169,2919566572162,2919566602980,2919566603922,30818
67,"__amd_rocclr_copyBufferRectAligned.kd",1,1,16,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919566577442,2919566584946,2919566605785,2919566611636,20839
68,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,79,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919566611757,2919566624390,2919566642224,2919566645270,17834
69,"__amd_rocclr_copyBufferRectAligned.kd",1,2,81,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919566630312,2919566651201,2919566661500,2919566661520,10299
70,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,82,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919566654407,2919566664025,2919566681297,2919566684203,17272
71,"__amd_rocclr_copyBufferRectAligned.kd",1,3,24,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919566666299,2919566673883,2919566685746,2919566689393,11863
72,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,85,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919566702067,2919566710673,2919566724339,2919566724439,13666
73,"__amd_rocclr_copyBufferRectAligned.kd",1,3,25,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919566717456,2919566725020,2919566739888,2919566739978,14868
74,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,87,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919566748885,2919566757351,2919566770816,2919566777800,13465
75,"__amd_rocclr_copyBufferRectAligned.kd",1,0,12,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919566761930,2919566770015,2919566784482,2919566785314,14467
76,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,89,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919566795974,2919566804590,2919566826191,2919566828215,21601
77,"__amd_rocclr_copyBufferRectAligned.kd",1,1,18,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919566809469,2919566817013,2919566831160,2919566831982,14147
78,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,91,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919566837452,2919566848974,2919566864323,2919566864623,15349
79,"__amd_rocclr_copyBufferRectAligned.kd",1,2,93,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919566855376,2919566872979,2919566881355,2919566881856,8376
80,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,94,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919566883138,2919566894790,2919566921400,2919566922613,26610
81,"__amd_rocclr_copyBufferRectAligned.kd",1,3,28,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919566897656,2919566905049,2919566923003,2919566926310,17954
82,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,97,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919566942330,2919566951317,2919566964542,2919566965704,13225
83,"__amd_rocclr_copyBufferRectAligned.kd",1,3,29,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919566954964,2919566963179,2919566982856,2919566983377,19677
84,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,99,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919566993517,2919567001211,2919567015558,2919567016660,14347
85,"__amd_rocclr_copyBufferRectAligned.kd",1,0,14,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919567006521,2919567014235,2919567030947,2919567031568,16712
86,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,101,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919567035626,2919567045765,2919567069089,2919567070712,23324
87,"__amd_rocclr_copyBufferRectAligned.kd",1,1,20,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919567050193,2919567057908,2919567073257,2919567074359,15349
88,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,103,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919567077625,2919567084518,2919567099867,2919567101681,15349
89,"__amd_rocclr_copyBufferRectAligned.kd",1,2,105,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919567089047,2919567109004,2919567119344,2919567121127,10340
90,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,106,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919567111399,2919567122630,2919567141505,2919567143710,18875
91,"__amd_rocclr_copyBufferRectAligned.kd",1,3,32,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919567124894,2919567133490,2919567144631,2919567148349,11141
92,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,109,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919567163036,2919567173145,2919567194505,2919567198433,21360
93,"__amd_rocclr_copyBufferRectAligned.kd",1,3,33,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919567177343,2919567185328,2919567199475,2919567202982,14147
94,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,111,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919567218571,2919567228520,2919567247315,2919567252124,18795
95,"__amd_rocclr_copyBufferRectAligned.kd",1,0,16,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919567233199,2919567241504,2919567255891,2919567256412,14387
96,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,113,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919567261863,2919567271671,2919567295877,2919567297380,24206
97,"__amd_rocclr_copyBufferRectAligned.kd",1,1,22,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919567275619,2919567284054,2919567298882,2919567301137,14828
98,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,115,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919567307248,2919567317237,2919567332746,2919567334991,15509
99,"__amd_rocclr_copyBufferRectAligned.kd",1,2,117,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919567321946,2919567342324,2919567352864,2919567353315,10540
100,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,118,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919567344859,2919567356190,2919567369896,2919567370177,13706
101,"__amd_rocclr_copyBufferRectAligned.kd",1,3,36,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919567356341,2919567370658,2919567385085,2919567385606,14427
102,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,121,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919567394503,2919567404121,2919567426683,2919567429449,22562
103,"__amd_rocclr_copyBufferRectAligned.kd",1,3,37,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919567406746,2919567415462,2919567430330,2919567433196,14868
104,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,123,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919567445389,2919567455558,2919567480926,2919567481847,25368
105,"__amd_rocclr_copyBufferRectAligned.kd",1,0,18,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919567459175,2919567467380,2919567483330,2919567485625,15950
106,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,125,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919567488811,2919567497296,2919567520821,2919567523105,23525
107,"__amd_rocclr_copyBufferRectAligned.kd",1,1,24,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919567501945,2919567509840,2919567525069,2919567526832,15229
108,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,127,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919567531762,2919567539777,2919567555085,2919567557300,15308
109,"__amd_rocclr_copyBufferRectAligned.kd",1,2,129,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919567545357,2919567564503,2919567575324,2919567578119,10821
110,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,130,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919567566778,2919567578810,2919567593718,2919567598788,14908
111,"__amd_rocclr_copyBufferRectAligned.kd",1,3,40,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919567579912,2919567591113,2919567600772,2919567606112,9659
112,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,133,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919567620519,2919567630939,2919567644965,2919567646007,14026
113,"__amd_rocclr_copyBufferRectAligned.kd",1,3,41,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919567635537,2919567643843,2919567660995,2919567661376,17152
114,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,135,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919567673148,2919567683227,2919567697334,2919567702183,14107
115,"__amd_rocclr_copyBufferRectAligned.kd",1,0,20,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919567688177,2919567696933,2919567711360,2919567712533,14427
116,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,137,15856,15856,65536,256,0,0,24,0,128,32,"0x0","0x7fc30e66cb80",2919567717322,2919567725146,2919567749913,2919567751746,24767
117,"__amd_rocclr_copyBufferRectAligned.kd",1,1,26,15856,15856,16384,256,0,0,16,0,128,32,"0x0","0x7fc30ea4db00",2919567729424,2919567737249,2919567753199,2919567755484,15950
