"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
301,"__amd_rocclr_copyBufferRectAligned.kd",1,3,116,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612090211251,14612090220628,14612090233452,14612090237460,12824
302,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,378,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612090237550,14612090273968,14612090302142,14612090310217,28174
303,"__amd_rocclr_copyBufferRectAligned.kd",1,3,118,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612090270192,14612090277776,14612090297333,14612090301791,19557
304,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,380,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612090293416,14612090316048,14612090349912,14612090369108,33864
305,"__amd_rocclr_copyBufferRectAligned.kd",1,0,58,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612090316770,14612090325586,14612090349070,14612090350644,23484
306,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,382,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612090333421,14612090360331,14612090380890,14612090382774,20559
307,"__amd_rocclr_copyBufferRectAligned.kd",1,1,64,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612090360552,14612090382894,14612090401569,14612090403042,18675
308,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,384,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612090389677,14612090403052,14612090424613,14612090425745,21561
309,"__amd_rocclr_copyBufferRectAligned.kd",1,2,386,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612090405136,14612090435233,14612090447175,14612090448759,11942
310,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,388,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612090431256,14612090454228,14612090482802,14612090484786,28574
311,"__amd_rocclr_copyBufferRectAligned.kd",1,3,120,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612090453658,14612090466251,14612090482842,14612090493032,16591
312,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,390,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612090481490,14612090498111,14612090528809,14612090529701,30698
313,"__amd_rocclr_copyBufferRectAligned.kd",1,3,122,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612090500977,14612090508891,14612090528689,14612090537316,19798
314,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,392,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612090521886,14612090544238,14612090580507,14612090590275,36269
315,"__amd_rocclr_copyBufferRectAligned.kd",1,0,60,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612090544639,14612090552053,14612090577942,14612090580176,25889
316,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,394,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612090562182,14612090589283,14612090608720,14612090611966,19437
317,"__amd_rocclr_copyBufferRectAligned.kd",1,1,66,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612090591408,14612090619981,14612090632925,14612090635491,12944
318,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,396,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612090632094,14612090638656,14612090659415,14612090660778,20759
319,"__amd_rocclr_copyBufferRectAligned.kd",1,2,398,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612090648726,14612090670356,14612090681978,14612090683982,11622
320,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,400,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612090669535,14612090689031,14612090722574,14612090727264,33543
321,"__amd_rocclr_copyBufferRectAligned.kd",1,3,124,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612090681477,14612090687148,14612090702577,14612090707356,15429
322,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,402,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612090700143,14612090729347,14612090766858,14612090777989,37511
323,"__amd_rocclr_copyBufferRectAligned.kd",1,3,126,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612090729498,14612090745618,14612090765135,14612090768301,19517
324,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,404,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612090765065,14612090780604,14612090798638,14612090802025,18034
325,"__amd_rocclr_copyBufferRectAligned.kd",1,0,62,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612090783890,14612090797756,14612090820118,14612090822153,22362
326,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,406,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612090811002,14612090821842,14612090852700,14612090854423,30858
327,"__amd_rocclr_copyBufferRectAligned.kd",1,1,68,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612090826190,14612090841118,14612090853902,14612090871005,12784
328,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,408,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612090851127,14612090865284,14612090885722,14612090886424,20438
329,"__amd_rocclr_copyBufferRectAligned.kd",1,2,410,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612090867939,14612090894980,14612090908565,14612090909588,13585
330,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,412,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612090897455,14612090914777,14612090941147,14612090942449,26370
331,"__amd_rocclr_copyBufferRectAligned.kd",1,3,128,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612090912072,14612090927240,14612090941868,14612090950715,14628
332,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,414,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612090936248,14612090953770,14612090981903,14612090986192,28133
333,"__amd_rocclr_copyBufferRectAligned.kd",1,3,130,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612090953841,14612090967516,14612090984308,14612090995680,16792
334,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,416,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612090982305,14612090998014,14612091016409,14612091017912,18395
335,"__amd_rocclr_copyBufferRectAligned.kd",1,0,64,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612091000098,14612091016689,14612091038650,14612091040364,21961
336,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,418,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612091029654,14612091040253,14612091060251,14612091068497,19998
337,"__amd_rocclr_copyBufferRectAligned.kd",1,1,70,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612091042979,14612091058728,14612091070671,14612091267392,11943
338,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,420,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612091072024,14612091269335,14612091290135,14612091291778,20800
339,"__amd_rocclr_copyBufferRectAligned.kd",1,2,422,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612091278203,14612091301035,14612091313098,14612091329319,12063
340,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,424,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612091298361,14612091319510,14612091347723,14612091357773,28213
341,"__amd_rocclr_copyBufferRectAligned.kd",1,3,132,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612091318038,14612091326443,14612091347202,14612091348826,20759
342,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,426,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612091348034,14612091374734,14612091402186,14612091404881,27452
343,"__amd_rocclr_copyBufferRectAligned.kd",1,3,134,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612091379283,14612091387759,14612091403188,14612091412656,15429
344,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,428,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612091401946,14612091417214,14612091451198,14612091461118,33984
345,"__amd_rocclr_copyBufferRectAligned.kd",1,0,66,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612091417315,14612091428836,14612091450076,14612091451429,21240
346,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,430,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612091443645,14612091461458,14612091480373,14612091483099,18915
347,"__amd_rocclr_copyBufferRectAligned.kd",1,1,72,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612091462059,14612091480013,14612091500932,14612091502195,20919
348,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,432,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612091495332,14612091502696,14612091524256,14612091528685,21560
349,"__amd_rocclr_copyBufferRectAligned.kd",1,2,434,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612091510911,14612091535077,14612091547019,14612091548282,11942
350,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,436,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612091543302,14612091553391,14612091582045,14612091592094,28654
351,"__amd_rocclr_copyBufferRectAligned.kd",1,3,136,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612091556016,14612091563410,14612091580763,14612091582246,17353
352,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,438,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612091579811,14612091597114,14612091629334,14612091630327,32220
353,"__amd_rocclr_copyBufferRectAligned.kd",1,3,138,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612091598777,14612091606571,14612091628894,14612091638191,22323
354,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,440,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612091614968,14612091643681,14612091676824,14612091678107,33143
355,"__amd_rocclr_copyBufferRectAligned.kd",1,0,68,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612091643281,14612091655544,14612091677225,14612091686713,21681
356,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,442,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612091667056,14612091690410,14612091716218,14612091722520,25808
357,"__amd_rocclr_copyBufferRectAligned.kd",1,1,74,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612091692323,14612091705478,14612091723833,14612091730636,18355
358,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,444,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612091714385,14612091734212,14612091758097,14612091759731,23885
359,"__amd_rocclr_copyBufferRectAligned.kd",1,2,446,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612091735375,14612091769839,14612091782183,14612091783485,12344
360,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,448,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612091760422,14612091790037,14612091821176,14612091830925,31139
361,"__amd_rocclr_copyBufferRectAligned.kd",1,3,140,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612091789527,14612091798774,14612091819373,14612091821166,20599
362,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,450,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612091818281,14612091836204,14612091868105,14612091869297,31901
363,"__amd_rocclr_copyBufferRectAligned.kd",1,3,142,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612091840022,14612091846945,14612091868105,14612091892240,21160
364,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,452,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612091855882,14612091883173,14612091916075,14612091917418,32902
365,"__amd_rocclr_copyBufferRectAligned.kd",1,0,70,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612091885949,14612091893833,14612091916075,14612091928669,22242
366,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,454,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612091906217,14612091928619,14612091948977,14612091952604,20358
367,"__amd_rocclr_copyBufferRectAligned.kd",1,1,76,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612091931865,14612091949538,14612091967532,14612091972291,17994
368,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,456,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612091960870,14612091971900,14612091992058,14612091993111,20158
369,"__amd_rocclr_copyBufferRectAligned.kd",1,2,458,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612091981379,14612092001837,14612092014380,14612092025321,12543
370,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,460,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612092020232,14612092054907,14612092071578,14612092072430,16671
371,"__amd_rocclr_copyBufferRectAligned.kd",1,3,144,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612092068172,14612092081237,14612092092618,14612092095754,11381
372,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,462,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612092083130,14612092095904,14612092118026,14612092120471,22122
373,"__amd_rocclr_copyBufferRectAligned.kd",1,3,146,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612092095303,14612092117104,14612092134136,14612092135209,17032
374,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,465,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612092120751,14612092139707,14612092157661,14612092160627,17954
375,"__amd_rocclr_copyBufferRectAligned.kd",1,0,72,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612092146009,14612092154815,14612092177338,14612092181937,22523
376,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,467,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612092163452,14612092180704,14612092200782,14612092203568,20078
377,"__amd_rocclr_copyBufferRectAligned.kd",1,1,78,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612092184321,14612092200141,14612092220459,14612092222423,20318
378,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,469,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612092213867,14612092222503,14612092245707,14612092246829,23204
379,"__amd_rocclr_copyBufferRectAligned.kd",1,2,471,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612092229036,14612092255685,14612092267388,14612092268851,11703
380,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,473,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612092248893,14612092274641,14612092301572,14612092303947,26931
381,"__amd_rocclr_copyBufferRectAligned.kd",1,3,148,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612092270253,14612092285782,14612092302494,14612092320718,16712
382,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,475,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612092300600,14612092315318,14612092333272,14612092335266,17954
383,"__amd_rocclr_copyBufferRectAligned.kd",1,3,150,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612092317903,14612092343812,14612092356956,14612092359301,13144
384,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,477,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612092351637,14612092359321,14612092388456,14612092390310,29135
385,"__amd_rocclr_copyBufferRectAligned.kd",1,0,74,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612092367126,14612092376113,14612092390299,14612092397994,14186
386,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,479,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612092383587,14612092402162,14612092441075,14612092450433,38913
387,"__amd_rocclr_copyBufferRectAligned.kd",1,1,80,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612092402122,14612092414345,14612092440434,14612092442358,26089
388,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,481,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612092434202,14612092454340,14612092474739,14612092476111,20399
389,"__amd_rocclr_copyBufferRectAligned.kd",1,2,483,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612092454631,14612092485078,14612092496820,14612092498664,11742
390,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,485,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612092483926,14612092504675,14612092532648,14612092533820,27973
391,"__amd_rocclr_copyBufferRectAligned.kd",1,3,152,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612092497752,14612092516978,14612092533489,14612092542998,16511
392,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,487,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612092533610,14612092566922,14612092594975,14612092597611,28053
393,"__amd_rocclr_copyBufferRectAligned.kd",1,3,154,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612092572403,14612092581149,14612092598382,14612092605646,17233
394,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,489,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612092588824,14612092611366,14612092642665,14612092643838,31299
395,"__amd_rocclr_copyBufferRectAligned.kd",1,0,76,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612092611286,14612092623349,14612092643066,14612092651713,19717
396,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,491,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612092634520,14612092655129,14612092680296,14612092687460,25167
397,"__amd_rocclr_copyBufferRectAligned.kd",1,1,82,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612092657163,14612092671079,14612092688071,14612092695996,16992
398,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,493,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612092682491,14612092698851,14612092718929,14612092719901,20078
399,"__amd_rocclr_copyBufferRectAligned.kd",1,2,495,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612092698721,14612092730711,14612092742894,14612092744117,12183
400,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,497,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612092727676,14612092758403,14612092783811,14612092784763,25408
401,"__amd_rocclr_copyBufferRectAligned.kd",1,3,156,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612092739097,14612092746461,14612092758764,14612092761780,12303
402,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,500,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612092765197,14612092799241,14612092830419,14612092848464,31178
403,"__amd_rocclr_copyBufferRectAligned.kd",1,3,158,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612092799972,14612092809019,14612092829137,14612092831151,20118
404,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,502,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612092818457,14612092847051,14612092867529,14612092868471,20478
405,"__amd_rocclr_copyBufferRectAligned.kd",1,0,78,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612092850197,14612092868130,14612092890332,14612092892998,22202
406,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,504,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612092883640,14612092893939,14612092931370,14612092933975,37431
407,"__amd_rocclr_copyBufferRectAligned.kd",1,1,84,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612092898237,14612092911132,14612092932732,14612092942020,21600
408,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,506,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612092921882,14612092946238,14612092968199,14612092970333,21961
409,"__amd_rocclr_copyBufferRectAligned.kd",1,2,508,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612092946028,14612092982185,14612092995691,14612092997945,13506
410,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,510,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612092981104,14612093003906,14612093034164,14612093036699,30258
411,"__amd_rocclr_copyBufferRectAligned.kd",1,3,160,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612092998837,14612093016210,14612093034484,14612093045074,18274
412,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,512,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612093033322,14612093051196,14612093082134,14612093094928,30938
413,"__amd_rocclr_copyBufferRectAligned.kd",1,3,162,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612093051196,14612093061255,14612093082214,14612093083387,20959
414,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,514,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612093088326,14612093120977,14612093153879,14612093156484,32902
415,"__amd_rocclr_copyBufferRectAligned.kd",1,0,80,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612093124474,14612093134042,14612093155122,14612093165872,21080
416,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,516,20604,20604,65536,256,0,0,24,0,128,32,"0x0","0x7f88f8ca4b80",14612093142939,14612093166864,14612093186180,14612093189246,19316
417,"__amd_rocclr_copyBufferRectAligned.kd",1,1,86,20604,20604,16384,256,0,0,16,0,128,32,"0x0","0x7f88f8cf5b00",14612093166674,14612093185819,14612093207100,14612093208432,21281
