"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
44,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,83,25599,25599,65536,256,0,0,24,0,128,32,"0x0","0x7f61b1a2ab80",11705714591597,11705714598048,11705714611834,11705714612356,13786
45,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,85,25599,25599,65536,256,0,0,24,0,128,32,"0x0","0x7f61b1a2ab80",11705714664254,11705714670545,11705714684611,11705714684792,14066
46,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,87,25599,25599,65536,256,0,0,24,0,128,32,"0x0","0x7f61b1a2ab80",11705714735668,11705714787375,11705714800800,11705714801152,13425
47,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,89,25599,25599,65536,256,0,0,24,0,128,32,"0x0","0x7f61b1a2ab80",11705714855654,11705714861785,11705714876132,11705714876544,14347
48,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,91,25599,25599,65536,256,0,0,24,0,128,32,"0x0","0x7f61b1a2ab80",11705714929523,11705714935965,11705714950031,11705714950513,14066
49,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,93,25599,25599,65536,256,0,0,24,0,128,32,"0x0","0x7f61b1a2ab80",11705714996119,11705715002600,11705715015705,11705715015886,13105
50,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,95,25599,25599,65536,256,0,0,24,0,128,32,"0x0","0x7f61b1a2ab80",11705715065379,11705715070308,11705715087661,11705715093222,17353
51,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,97,25599,25599,65536,256,0,0,24,0,128,32,"0x0","0x7f61b1a2ab80",11705715135862,11705715142143,11705715156250,11705715156761,14107
52,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,99,25599,25599,65536,256,0,0,24,0,128,32,"0x0","0x7f61b1a2ab80",11705715222034,11705715228726,11705715243955,11705715244376,15229
53,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,101,25599,25599,65536,256,0,0,24,0,128,32,"0x0","0x7f61b1a2ab80",11705715298649,11705715304760,11705715319187,11705715319838,14427
54,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,103,25599,25599,65536,256,0,0,24,0,128,32,"0x0","0x7f61b1a2ab80",11705715382076,11705715387515,11705715430356,11705715430657,42841
55,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,105,25599,25599,65536,256,0,0,24,0,128,32,"0x0","0x7f61b1a2ab80",11705715481132,11705715486742,11705715526457,11705715526969,39715
56,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,107,25599,25599,65536,256,0,0,24,0,128,32,"0x0","0x7f61b1a2ab80",11705715583134,11705715588334,11705715604163,11705715604956,15829
57,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,109,25599,25599,65536,256,0,0,24,0,128,32,"0x0","0x7f61b1a2ab80",11705715670389,11705715675498,11705715723388,11705715724260,47890
58,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,111,25599,25599,65536,256,0,0,24,0,128,32,"0x0","0x7f61b1a2ab80",11705715794462,11705715800694,11705715851549,11705715851871,50855
59,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,113,25599,25599,65536,256,0,0,24,0,128,32,"0x0","0x7f61b1a2ab80",11705715907926,11705715913025,11705715942761,11705715943493,29736
60,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,115,25599,25599,65536,256,0,0,24,0,128,32,"0x0","0x7f61b1a2ab80",11705715988368,11705715994659,11705716006882,11705716007364,12223
61,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,117,25599,25599,65536,256,0,0,24,0,128,32,"0x0","0x7f61b1a2ab80",11705716056266,11705716065392,11705716077255,11705716077786,11863
62,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,119,25599,25599,65536,256,0,0,24,0,128,32,"0x0","0x7f61b1a2ab80",11705716126217,11705716132579,11705716145042,11705716145203,12463
63,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,121,25599,25599,65536,256,0,0,24,0,128,32,"0x0","0x7f61b1a2ab80",11705716192653,11705716200427,11705716213130,11705716213402,12703
64,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,123,25599,25599,65536,256,0,0,24,0,128,32,"0x0","0x7f61b1a2ab80",11705716259108,11705716265229,11705716277572,11705716277763,12343
65,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,125,25599,25599,65536,256,0,0,24,0,128,32,"0x0","0x7f61b1a2ab80",11705716323309,11705716329640,11705716342504,11705716342695,12864
66,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,127,25599,25599,65536,256,0,0,24,0,128,32,"0x0","0x7f61b1a2ab80",11705716389533,11705716395905,11705716408128,11705716408429,12223
67,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,129,25599,25599,65536,256,0,0,24,0,128,32,"0x0","0x7f61b1a2ab80",11705716458613,11705716464905,11705716477769,11705716478270,12864
