"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
0,"__amd_rocclr_fillBufferAligned.kd",1,2,0,15279,15279,32768,256,0,0,8,0,128,32,"0x0","0x7f44f07f59c0",11323105172786,11323105224723,11323105246164,11323105250032,21441
1,"__amd_rocclr_fillBufferAligned.kd",1,2,1,15279,15279,32768,256,0,0,8,0,128,32,"0x0","0x7f44f07f59c0",11323105210197,11323105255822,11323105262996,11323105334031,7174
2,"__amd_rocclr_fillBufferAligned.kd",1,2,2,15279,15279,32768,256,0,0,8,0,128,32,"0x0","0x7f44f07f59c0",11323105220656,11323105269007,11323105276020,11323105328891,7013
3,"__amd_rocclr_fillBufferAligned.kd",1,2,3,15279,15279,32768,256,0,0,8,0,128,32,"0x0","0x7f44f07f59c0",11323105227790,11323105281992,11323105288965,11323105323180,6973
4,"__amd_rocclr_fillBufferAligned.kd",1,2,4,15279,15279,32768,256,0,0,8,0,128,32,"0x0","0x7f44f07f59c0",11323105233130,11323105294976,11323105302030,11323105314604,7054
5,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,0,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323105731001,11323105748764,11323105769724,11323105772630,20960
6,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,1,0,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323105767320,11323105782508,11323105801263,11323105804691,18755
7,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,7,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323105778160,11323105813286,11323105834326,11323105837593,21040
8,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,3,0,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323105818316,11323105829477,11323105851999,11323105854304,22522
9,"__amd_rocclr_copyBufferRectAligned.kd",1,2,9,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323105877598,11323105893538,11323105906041,11323105910330,12503
10,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,3,2,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323105891164,11323105902394,11323105927402,11323105929577,25008
11,"__amd_rocclr_copyBufferRectAligned.kd",1,3,4,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323105943673,11323105955214,11323105966756,11323105969562,11542
12,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,2,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323105955305,11323105966476,11323105988477,11323105990522,22001
13,"__amd_rocclr_copyBufferRectAligned.kd",1,3,6,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323106005440,11323106022702,11323106042740,11323106046458,20038
14,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,1,2,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323106013235,11323106022301,11323106049993,11323106055084,27692
15,"__amd_rocclr_copyBufferRectAligned.kd",1,0,4,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323106069902,11323106081814,11323106100208,11323106103806,18394
16,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,11,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323106079330,11323106088747,11323106117040,11323106119185,28293
17,"__amd_rocclr_copyBufferRectAligned.kd",1,1,4,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323106133993,11323106142849,11323106154150,11323106157167,11301
18,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,3,8,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323106141838,11323106153629,11323106175992,11323106178006,22363
19,"__amd_rocclr_copyBufferRectAligned.kd",1,2,13,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323106191722,11323106201640,11323106212461,11323106215267,10821
20,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,3,10,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323106202783,11323106213262,11323106235825,11323106237899,22563
21,"__amd_rocclr_copyBufferRectAligned.kd",1,3,12,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323106252898,11323106262555,11323106275540,11323106279949,12985
22,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,6,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323106263428,11323106273817,11323106296219,11323106298073,22402
23,"__amd_rocclr_copyBufferRectAligned.kd",1,3,14,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323106310938,11323106320064,11323106334131,11323106338680,14067
24,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,1,6,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323106319384,11323106329322,11323106351764,11323106353598,22442
25,"__amd_rocclr_copyBufferRectAligned.kd",1,0,8,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323106366292,11323106375809,11323106388994,11323106390819,13185
26,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,15,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323106398794,11323106409483,11323106425594,11323106425795,16111
27,"__amd_rocclr_copyBufferRectAligned.kd",1,1,8,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323106438469,11323106445070,11323106462263,11323106466361,17193
28,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,3,16,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323106449800,11323106454448,11323106476570,11323106477092,22122
29,"__amd_rocclr_copyBufferRectAligned.kd",1,2,17,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323106485317,11323106491308,11323106504092,11323106506888,12784
30,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,3,18,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323106494925,11323106503411,11323106524611,11323106525964,21200
31,"__amd_rocclr_copyBufferRectAligned.kd",1,3,20,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323106545751,11323106558876,11323106573663,11323106578083,14787
32,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,10,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323106562503,11323106571820,11323106595906,11323106596157,24086
33,"__amd_rocclr_copyBufferRectAligned.kd",1,3,22,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323106605565,11323106611515,11323106628828,11323106632535,17313
34,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,1,10,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323106614812,11323106619690,11323106646381,11323106646853,26691
35,"__amd_rocclr_copyBufferRectAligned.kd",1,0,12,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323106659927,11323106667461,11323106680806,11323106683402,13345
36,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,19,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323106670497,11323106678562,11323106695915,11323106696036,17353
37,"__amd_rocclr_copyBufferRectAligned.kd",1,1,12,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323106705714,11323106712426,11323106721723,11323106721914,9297
38,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,3,24,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323106716304,11323106722244,11323106739757,11323106740179,17513
39,"__amd_rocclr_copyBufferRectAligned.kd",1,2,21,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323106750428,11323106757521,11323106766097,11323106766779,8576
40,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,3,26,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323106760207,11323106766819,11323106782288,11323106782719,15469
41,"__amd_rocclr_copyBufferRectAligned.kd",1,3,28,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323106793760,11323106800102,11323106809079,11323106810843,8977
42,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,14,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323106802827,11323106809359,11323106824508,11323106824749,15149
43,"__amd_rocclr_copyBufferRectAligned.kd",1,3,30,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323106835309,11323106841420,11323106850196,11323106850818,8776
44,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,1,14,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323106846400,11323106851559,11323106866587,11323106866708,15028
45,"__amd_rocclr_copyBufferRectAligned.kd",1,0,16,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323106878841,11323106884792,11323106893608,11323106894561,8816
46,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,23,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323106888429,11323106894650,11323106909037,11323106909199,14387
47,"__amd_rocclr_copyBufferRectAligned.kd",1,1,16,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323106918175,11323106924407,11323106932542,11323106933124,8135
48,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,3,32,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323106931531,11323106936830,11323106951899,11323106952110,15069
49,"__amd_rocclr_copyBufferRectAligned.kd",1,2,25,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323106962149,11323106968350,11323106976445,11323106976836,8095
50,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,3,34,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323106971226,11323106977607,11323106993157,11323106993578,15550
51,"__amd_rocclr_copyBufferRectAligned.kd",1,3,36,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323107003827,11323107010119,11323107018815,11323107019227,8696
52,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,18,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323107016501,11323107021861,11323107034725,11323107034906,12864
53,"__amd_rocclr_copyBufferRectAligned.kd",1,3,38,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323107045556,11323107051717,11323107060574,11323107060785,8857
54,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,1,18,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323107057619,11323107062297,11323107076123,11323107076515,13826
55,"__amd_rocclr_copyBufferRectAligned.kd",1,0,20,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323107085642,11323107091843,11323107101261,11323107101753,9418
56,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,27,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323107098316,11323107103625,11323107118013,11323107118464,14388
57,"__amd_rocclr_copyBufferRectAligned.kd",1,1,20,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323107126990,11323107132951,11323107141166,11323107141728,8215
58,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,3,40,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323107139744,11323107144453,11323107159441,11323107159662,14988
59,"__amd_rocclr_copyBufferRectAligned.kd",1,2,29,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323107170953,11323107177224,11323107185841,11323107187805,8617
60,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,3,42,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323107179980,11323107186161,11323107201631,11323107201792,15470
61,"__amd_rocclr_copyBufferRectAligned.kd",1,3,44,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323107211811,11323107219725,11323107228742,11323107229113,9017
62,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,22,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323107224214,11323107229624,11323107243650,11323107244162,14026
63,"__amd_rocclr_copyBufferRectAligned.kd",1,3,46,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323107254461,11323107261774,11323107270591,11323107271183,8817
64,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,1,22,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323107265632,11323107271392,11323107287022,11323107287233,15630
65,"__amd_rocclr_copyBufferRectAligned.kd",1,0,24,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323107297172,11323107303754,11323107317981,11323107321979,14227
66,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,31,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323107306409,11323107311969,11323107332608,11323107332759,20639
67,"__amd_rocclr_copyBufferRectAligned.kd",1,1,24,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323107342858,11323107347396,11323107360902,11323107364189,13506
68,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,3,48,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323107350393,11323107358016,11323107375449,11323107375781,17433
69,"__amd_rocclr_copyBufferRectAligned.kd",1,2,33,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323107384687,11323107390418,11323107402721,11323107405807,12303
70,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,3,50,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323107394476,11323107402360,11323107417308,11323107417800,14948
71,"__amd_rocclr_copyBufferRectAligned.kd",1,3,52,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323107426136,11323107432377,11323107440592,11323107441244,8215
72,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,26,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323107438760,11323107443558,11323107455821,11323107455962,12263
73,"__amd_rocclr_copyBufferRectAligned.kd",1,3,54,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323107465691,11323107471611,11323107479666,11323107480108,8055
74,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,1,26,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323107478094,11323107482832,11323107495857,11323107496248,13025
75,"__amd_rocclr_copyBufferRectAligned.kd",1,0,28,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323107506407,11323107512478,11323107521215,11323107521326,8737
76,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,35,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323107519302,11323107523980,11323107537766,11323107537947,13786
77,"__amd_rocclr_copyBufferRectAligned.kd",1,1,28,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323107547605,11323107553666,11323107562162,11323107562634,8496
78,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,3,56,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323107560279,11323107565328,11323107580878,11323107581379,15550
79,"__amd_rocclr_copyBufferRectAligned.kd",1,2,37,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323107590106,11323107595225,11323107604562,11323107604854,9337
80,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,3,58,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323107603551,11323107608289,11323107621033,11323107621255,12744
81,"__amd_rocclr_copyBufferRectAligned.kd",1,3,60,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323107634920,11323107641131,11323107659446,11323107662723,18315
82,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,30,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323107644138,11323107648866,11323107674074,11323107674465,25208
83,"__amd_rocclr_copyBufferRectAligned.kd",1,3,62,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323107680136,11323107686367,11323107700313,11323107702638,13946
84,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,1,30,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323107690125,11323107697949,11323107714420,11323107714671,16471
85,"__amd_rocclr_copyBufferRectAligned.kd",1,0,32,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323107724019,11323107730460,11323107745369,11323107748295,14909
86,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,39,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323107733737,11323107740760,11323107759836,11323107760007,19076
87,"__amd_rocclr_copyBufferRectAligned.kd",1,1,32,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323107769445,11323107775906,11323107788490,11323107791997,12584
88,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,3,64,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323107779474,11323107788049,11323107804120,11323107804581,16071
89,"__amd_rocclr_copyBufferRectAligned.kd",1,2,41,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323107812586,11323107818687,11323107826983,11323107827595,8296
90,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,3,66,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323107825952,11323107830590,11323107843654,11323107843885,13064
91,"__amd_rocclr_copyBufferRectAligned.kd",1,3,68,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323107858473,11323107865125,11323107883079,11323107886246,17954
92,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,34,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323107868011,11323107878109,11323107897306,11323107897697,19197
93,"__amd_rocclr_copyBufferRectAligned.kd",1,3,70,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323107905782,11323107913476,11323107926060,11323107928866,12584
94,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,1,34,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323107917124,11323107925419,11323107941650,11323107941841,16231
95,"__amd_rocclr_copyBufferRectAligned.kd",1,0,36,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323107948874,11323107955125,11323107963741,11323107964173,8616
96,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,43,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323107960967,11323107965705,11323107980172,11323107980383,14467
97,"__amd_rocclr_copyBufferRectAligned.kd",1,1,36,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323107990553,11323107996864,11323108005160,11323108006032,8296
98,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,3,72,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323108004289,11323108009167,11323108024316,11323108024797,15149
99,"__amd_rocclr_copyBufferRectAligned.kd",1,2,45,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323108033684,11323108040026,11323108048241,11323108048953,8215
100,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,3,74,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323108046118,11323108051287,11323108064512,11323108065044,13225
101,"__amd_rocclr_copyBufferRectAligned.kd",1,3,76,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323108075513,11323108082075,11323108090331,11323108090822,8256
102,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,38,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323108088668,11323108093737,11323108106121,11323108106372,12384
103,"__amd_rocclr_copyBufferRectAligned.kd",1,3,78,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323108116401,11323108122602,11323108130897,11323108132080,8295
104,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,1,38,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323108129145,11323108134504,11323108146807,11323108147229,12303
105,"__amd_rocclr_copyBufferRectAligned.kd",1,0,40,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323108158971,11323108165453,11323108173708,11323108174320,8255
106,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,47,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323108171485,11323108176594,11323108190861,11323108191032,14267
107,"__amd_rocclr_copyBufferRectAligned.kd",1,1,40,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323108200409,11323108206661,11323108215237,11323108215648,8576
108,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,3,80,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323108213474,11323108218643,11323108233511,11323108233752,14868
109,"__amd_rocclr_copyBufferRectAligned.kd",1,2,49,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323108242459,11323108248820,11323108257917,11323108258389,9097
110,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,3,82,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323108254652,11323108259400,11323108272986,11323108273167,13586
111,"__amd_rocclr_copyBufferRectAligned.kd",1,3,84,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323108282755,11323108289407,11323108297903,11323108298575,8496
112,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,42,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323108294728,11323108300027,11323108314655,11323108315166,14628
113,"__amd_rocclr_copyBufferRectAligned.kd",1,3,86,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323108325165,11323108331647,11323108340383,11323108341085,8736
114,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,1,42,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323108338480,11323108343469,11323108357536,11323108357957,14067
115,"__amd_rocclr_copyBufferRectAligned.kd",1,0,44,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323108368557,11323108374849,11323108383585,11323108384237,8736
116,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,2,51,15279,15279,65536,256,0,0,24,0,128,32,"0x0","0x7f44f07bab80",11323108381772,11323108386671,11323108401539,11323108401800,14868
117,"__amd_rocclr_copyBufferRectAligned.kd",1,1,44,15279,15279,16384,256,0,0,16,0,128,32,"0x0","0x7f44f07f5b00",11323108410657,11323108417239,11323108426015,11323108426467,8776
